doc_id	seg_id	sys	ref	hyp
XIN_CMN_20061220.0200-S1	5	rosetta	Yushchenko especially emphasized the increasingly rampant corruption and crime in the allocation and use of land in recent years.	Yushchenko stressed in particular in recent years, land allocation and use the increasingly rampant corruption and crime.
XIN_CMN_20061220.0200-S1	5	agile	Yushchenko especially emphasized the increasingly rampant corruption and crime in the allocation and use of land in recent years.	Yushchenko emphasized in the field of land allocation and use of the increasingly rampant corruption and crime in recent years.
XIN_CMN_20061220.0200-S1	5	nightingale	Yushchenko especially emphasized the increasingly rampant corruption and crime in the allocation and use of land in recent years.	Yushchenko stressed in particular that in recent years in the field of land transfer and use of the increasingly rampant corruption and criminality.
CNS_CMN_20061222.0137-S1	6	rosetta	In addition, on December 16 at 5:15, a flooding accident took place in Lincheng Coal Mine of Jingjing Bureau of Mines and Jinneng Group, in Hebei province, in which the entire coal mine pit was flooded.	In addition, on December 16th at fifteen hours, Hebei Province can group of Jingxing mining 937-978 coal mine in water, resulting in a coal mine submerged.
CNS_CMN_20061222.0137-S1	6	agile	In addition, on December 16 at 5:15, a flooding accident took place in Lincheng Coal Mine of Jingjing Bureau of Mines and Jinneng Group, in Hebei province, in which the entire coal mine pit was flooded.	In addition, December 16, 5:15 pm, Hebei group, in north China's coal mine water seepage.
CNS_CMN_20061222.0137-S1	6	nightingale	In addition, on December 16 at 5:15, a flooding accident took place in Lincheng Coal Mine of Jingjing Bureau of Mines and Jinneng Group, in Hebei province, in which the entire coal mine pit was flooded.	In addition, December 16 5, Hebei Province, a group of niangziguan Mining Bureau corks coal mine in the city, causing the water flooded mine.
CNS_CMN_20061222.0137-S1	4	rosetta	On December 12 at 18:10, a water seepage accident took place in Fusheng Coal Mine in Boli county, Qitaihe City, in Heilongjiang Province, killing 6 people.	December 12 18 when the Heilongjiang province, seven leakage accident happened at coal mine, killing six people.
CNS_CMN_20061222.0137-S1	4	agile	On December 12 at 18:10, a water seepage accident took place in Fusheng Coal Mine in Boli county, Qitaihe City, in Heilongjiang Province, killing 6 people.	On December 12, 18, in Qitaihe City of Heilongjiang Province, the county coal mine flooding accident occurred, killing six people.
CNS_CMN_20061222.0137-S1	4	nightingale	On December 12 at 18:10, a water seepage accident took place in Fusheng Coal Mine in Boli county, Qitaihe City, in Heilongjiang Province, killing 6 people.	At 18:10 on December 12, the Heilongjiang Qitaihe city, county, Sheng Huaren coal mine flooding accident occurred, six people were killed.
CNS_CMN_20061222.0137-S1	1	rosetta	The State Production Safety Supervision and Management Office announced today that, since December, four serious water seepage accidents have occurred successively within national coal mines, resulting in 22 deaths. Furthermore, there was also an incident in which a well was flooded, resulting in serious damage.	Today, the state production safety supervision administration announced that since December, coal mines across the country, there has been a spate of major water penetration accident that killed 22 people, but also in the water flooded mine enormous losses.
CNS_CMN_20061222.0137-S1	1	agile	The State Production Safety Supervision and Management Office announced today that, since December, four serious water seepage accidents have occurred successively within national coal mines, resulting in 22 deaths. Furthermore, there was also an incident in which a well was flooded, resulting in serious damage.	Today, the State Production Safety Supervision and Management Bureau said that, since December, the four major coal mine flooding accident occurred, killing 22 people, also a water flooded mine accidents, huge losses.
CNS_CMN_20061222.0137-S1	1	nightingale	The State Production Safety Supervision and Management Office announced today that, since December, four serious water seepage accidents have occurred successively within national coal mines, resulting in 22 deaths. Furthermore, there was also an incident in which a well was flooded, resulting in serious damage.	Today, the State Administration of Production Safety Supervision and Management Bureau announced that, since December, the one another in four major national coal mine flooding accident occurred, after which killed 22 people dead, but also the sudden water wells, suffer enormous losses.
CNS_CMN_20061222.0137-S1	3	rosetta	On December 7 at 7:30, a water seepage accident occurred at Ping'an Coal Mine in Fuxin City, in Liaoning Province, killing 8 people.	7. 30pm on December 7th, Liaoning Province, Fuxin and coal mine flooding accident, eight people were killed.
CNS_CMN_20061222.0137-S1	3	agile	On December 7 at 7:30, a water seepage accident occurred at Ping'an Coal Mine in Fuxin City, in Liaoning Province, killing 8 people.	7:30 pm on December 7, the Fuxin coal mine flooding accident occurred, killing eight people.
